CD_CLIENTE,CIDADE,DS_SEGMENTO,DS_SUBSEGMENTO,UF,VL_TOTAL_CONTRATO,DT_ASSINATURA_CONTRATO,MRR_12M,QTD_CONTRATACOES_12M,VLR_CONTRATACOES_12M,NPS_MEDIO
T84673,BARUERI,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,SP,"776,099331835874",2016-02-19,,,,
TAA750,MAIRINQUE,EDUCACIONAL,EDUCACAO CONTINUADA,SP,"1126,01580756941",2023-06-28,737.053904,2.0,53675.07367804,
TAABM3,ATIBAIA,MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,SP,"88,4491590210317",2015-06-08,97.940908,,,10.0
TA2634,PORTOALEGRE,HOSPITALITY,HOSPEDAGEM,RS,"126,056867034442",2002-08-21,74.225191,,,8.0
T94555,SAOBERNARDODOCAMPO,VAREJO,VAREJO,SP,"87,3687676774764",2010-02-10,2094.549372,2.0,0.0084077147358395,10.0
TAAFVF,RIBEIRAOPRETO,EDUCACIONAL,BASICO,SP,"413,760457580134",2020-12-07,465.196693,1.0,597.733867572407,5.0
TA8453,MOGIGUACU,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,SP,"5343,0522683376",2024-09-30,205.273566,2.0,7800.50537375982,9.333333333333334
TAABOO,SEBASTIANOPOLISDOSUL,AGROINDUSTRIA,SUCROENERGETICO,SP,"84,4807176657155",2017-04-27,,,,
TA2702,SAOPAULO,HOSPITALITY,HOSPEDAGEM,SP,"96,5373805969094",2020-02-03,137.480795,,,
TAABOV,PILARDOSUL,LOGISTICA,ATACADISTA E DISTRIBUIDOR,SP,"36321,3276588267",2010-10-29,482.306855,2.0,19318.0866553785,7.444444444444445
T84886,MANAUS,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,AM,"171,324003172202",2015-02-12,,,,
T98884,GASPAR,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,SC,"1328,67956741946",2013-11-29,422.445903,1.0,612.25819477857,7.666666666666667
TAABP6,RECIFE,CONSTRUCAO E PROJETOS,CONSTRUTORAS,PE,"159,654095118857",2024-01-31,1811.698439,4.0,5158.70891889695,7.0
T84944,JUNDIAI,MANUFATURA,PAPEL & CELULOSE,SP,"212,025750208401",2012-07-20,216.309633,,,9.25
TA2531,GOIANIA,HOSPITALITY,HOSPEDAGEM,GO,"110,74221464311",2004-05-01,107.317902,,,8.666666666666666
TA3873,PORTOALEGRE,HOSPITALITY,HOSPEDAGEM,RS,"43,9513287816011",2009-06-04,48.335952,,,
TAACDU,VARZEAGRANDE,MANUFATURA,QUIMICA & RECICLAGEM,MT,"1050,58599481683",2024-03-28,,,,8.333333333333334
TAAGAG,SAOPAULO,MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,SP,"458,216249245886",2010-11-11,229.823513,,,9.75
T84612,IJACI,CONSTRUCAO E PROJETOS,CONSTRUTORAS,MG,"407,563971819821",2020-12-15,621.38356,,,9.0
T98737,SAOPAULO,CONSTRUCAO E PROJETOS,CONSTRUTORAS,SP,"741,8547097168",2023-06-19,8115.057632,2.0,152423.977520491,7.5
TAAHTU,JARINU,MANUFATURA,BENS DE CONSUMO,SP,"441,123365187924",2018-08-28,1004.519569,2.0,0.0084077147358395,8.0
TAAFTY,RIODEJANEIRO,LOGISTICA,ATACADISTA E DISTRIBUIDOR,RJ,"1023,85366581423",2022-11-21,,,,
TAAHTY,CASTANHAL,MANUFATURA,BENS DE CONSUMO,PA,"196,584982096032",2016-08-23,191.072292,3.0,9929.19581372388,8.333333333333334
TA2738,FLORIANOPOLIS,HOSPITALITY,HOSPEDAGEM,SC,"41,9418849597354",2013-01-18,,,,
TAAHVG,BRASILIA,LOGISTICA,ATACADISTA E DISTRIBUIDOR,DF,"2212,75077189298",2012-09-21,168.226763,,,5.0
T77620,COTIA,MANUFATURA,QUIMICA & RECICLAGEM,SP,"130,861876005974",2022-09-21,,,,
TAAHWZ,GOIANIA,AGROINDUSTRIA,GRAOS,GO,"159,18326309365",2012-11-14,156.981279,,,8.5
TAAFYX,DUQUEDECAXIAS,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,RJ,"2746,50193032565",2023-12-13,412.376116,1.0,27773.7800153581,
TA2896,CURITIBA,HOSPITALITY,HOSPEDAGEM,PR,"148,69463896069",2012-04-09,94.762739,,,
T78204,JAMBEIRO,MANUFATURA,METAL-MECANICO & PLASTICO,SP,"85,8553790250253",2012-04-23,1312.483005,,,8.0
TAAFZJ,JUNDIAI,CONSTRUCAO E PROJETOS,CONSTRUTORAS,SP,"633,269073903433",2011-01-20,,,,9.5
TA3087,BRASILIA,HOSPITALITY,HOSPEDAGEM,DF,"887,501552085748",2014-12-04,56.598697,,,
TAAC31,VINHEDO,CONSTRUCAO E PROJETOS,CONSTRUTORAS,SP,"5516,94903221897",2019-03-29,1019.578035,2.0,8086.60729464834,4.333333333333333
TAAG42,SAOPAULO,MANUFATURA,BENS DE CAPITAL,SP,"89,8616550966528",2023-08-31,2120.210425,3.0,10734.7179432778,7.5
TAAHZQ,BRASILIA,VAREJO,MATERIAL DE CONSTRUCAO,DF,"923,827083601943",2011-03-23,956.76293,2.0,0.0126115721037593,7.5
TA2570,SAOPAULO,HOSPITALITY,HOSPEDAGEM,SP,"12,7460955395327",2024-05-24,25.487555,2.0,89.5505696514267,
TAAI74,CARUARU,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,PE,"189,917664310511",2022-11-25,137.336857,,,8.5
TA2578,BARUERI,HOSPITALITY,HOSPEDAGEM,SP,"80,2684525830599",2024-08-02,76.435935,1.0,80.2684525830599,
TAAKAH,PARAISOPOLIS,LOGISTICA,TRANSPORTADOR,MG,"2396,45093115634",2019-01-30,1233.982481,2.0,36142.4241008202,8.75
TAACCT,DIADEMA,MANUFATURA,QUIMICA & RECICLAGEM,SP,"77,905884742289",2010-09-30,1028.902063,2.0,0.0084077147358395,10.0
TAAG64,JUNDIAI,MANUFATURA,BENS DE CAPITAL,SP,"708,5307323613",2015-02-19,477.703415,1.0,23670.6891085474,9.333333333333334
TA3179,RIODEJANEIRO,HOSPITALITY,HOSPEDAGEM,RJ,"101,212069990036",2012-04-09,,,,
TAAKBN,BRASILIA,CONSTRUCAO E PROJETOS,INCORPORADORAS,DF,"376,934667037157",2011-08-05,,,,7.8
T92244,CURITIBA,SERVICOS,PROVEDOR SERVICOS,PR,"37,7506391639194",2016-10-28,592.719312,,,7.5
TAAHSW,SANTOANDRE,LOGISTICA,ATACADISTA E DISTRIBUIDOR,SP,"11,5185691881001",2013-06-28,434.614013,,,8.2
TAAFTN,CAMPINAS,SERVICOS,UTILITIES,SP,"329,250312912844",2013-08-20,158.726982,,,
TAALX9,BARUERI,SERVICOS,PROVEDOR SERVICOS,SP,"12422,2597949097",2022-07-20,6014.977747,12.0,220911.678942986,5.5
T56656,TERESINA,VAREJO,VAREJO,PI,"0,420385736791976",1995-04-25,,,,
TAAM13,NAVEGANTES,MANUFATURA,METAL-MECANICO & PLASTICO,SC,"565,629008853604",2011-12-06,185.003664,,,6.75
TAAHXK,PORTOALEGRE,EDUCACIONAL,SUPERIOR,RS,"902,341168594505",2010-11-19,166.586785,,,9.333333333333334
TAAM36,CAMPINAGRANDE,CONSTRUCAO E PROJETOS,CONSTRUTORAS,PB,"122,252376116475",2015-03-30,51.950818,,,7.5
TAAHZO,DIASDAVILA,MANUFATURA,METAL-MECANICO & PLASTICO,BA,"3089,90663099628",2021-04-30,267.36626,4.0,9466.43519466327,8.6
TAAMBE,MATADESAOJOAO,MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,BA,"1399,88450351728",2011-11-30,511.158474,2.0,2670.66013955101,8.0
TA2644,MANAUS,HOSPITALITY,HOSPEDAGEM,AM,"102,296665190959",2013-01-10,100.352828,1.0,323.285039307765,7.0
TAAJU5,OUROPRETO,CONSTRUCAO E PROJETOS,CONSTRUTORAS,MG,"1042,5566272441",2016-11-03,256.976427,,,8.666666666666666
TA3307,NATAL,HOSPITALITY,HOSPEDAGEM,RN,"204,879192682937",2015-09-24,188.446256,4.0,753.911372647994,6.666666666666667
TA2574,SAOPAULO,HOSPITALITY,HOSPEDAGEM,SP,"79,6420778352398",2024-02-09,57.189538,1.0,40.1342262915299,
TAAMHW,POUSOALEGRE,VAREJO,CONCESSIONARIA DE VEICULOS,MG,"329,544582928598",2020-12-04,163.700074,,,9.0
TA3425,VITORIA,HOSPITALITY,HOSPEDAGEM,ES,"170,062845961826",2020-04-07,150.038394,1.0,44.3422875168176,
TA2614,BELOHORIZONTE,HOSPITALITY,HOSPEDAGEM,MG,"76,1402646477627",2014-01-21,78.730103,,,
TAAMJN,NATAL,SERVICOS,UTILITIES,RN,"65,8870565274064",2020-10-22,330.686549,1.0,3257.90117913309,9.5
T96701,CASANOVA,AGROINDUSTRIA,PRODUCAO DE CULTIVOS,BA,"3314,17401386006",2023-04-20,435.77816,2.0,3381.00273443788,10.0
TAAJUR,GOIANIA,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,GO,"467,527793315828",2010-12-17,405.237662,,,9.0
TAAOFB,ANAPOLIS,EDUCACIONAL,EDUCACAO CONTINUADA,GO,"61296,4022430643",2016-06-30,585.546334,5.0,15590.8416165466,7.75
TA2868,GUARULHOS,HOSPITALITY,HOSPEDAGEM,SP,"2766,6762418343",2009-05-18,161.257843,,,9.0
TAAJZA,BARCARENA,MANUFATURA,BENS DE CAPITAL,PA,"93,1070329846868",2021-12-13,399.265557,,,8.666666666666666
TA2928,BELOHORIZONTE,HOSPITALITY,HOSPEDAGEM,MG,"169,42806349927",2006-05-18,73.170892,,,
TAAK79,PATOSDEMINAS,AGROINDUSTRIA,AGROINDUSTRIA,MG,"5391,0266886203",2012-12-18,13561.185803,,,8.5
TAAOL8,SAOPAULO,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,SP,"195,189301449882",2011-03-24,140.332325,,,
TAAK82,CURITIBA,VAREJO,MATERIAL DE CONSTRUCAO,PR,"6226,71149478907",2023-10-31,5373.083115,2.0,15116.768417309,10.0
TAAOLS,JOINVILLE,SERVICOS,PROVEDOR SERVICOS,SC,"1168,1468661107",2012-08-27,187.393664,1.0,96.81903904056,8.0
T89973,BARUERI,SERVICOS,MIDIA,SP,"635,328964013713",2010-02-01,771.048331,,,8.5
TAAONL,RIODEJANEIRO,EDUCACIONAL,BASICO,RJ,"17488,0466505462",2017-07-14,279.14438,1.0,0.0042038573679197,9.333333333333334
TAAHZD,SAOPAULO,LOGISTICA,TRANSPORTADOR,SP,"35,732787627318",2010-11-30,103.159971,,,9.0
TB0345,BELOHORIZONTE,VAREJO,MATERIAL DE CONSTRUCAO,MG,"834,053709510016",2010-02-05,404.410027,,,8.25
TA6133,SAOCAETANODOSUL,SERVICOS,PROVEDOR SERVICOS,SP,"7062,4803781052",2016-08-30,93.146771,,,4.666666666666667
TB0458,BRASILIA,VAREJO,MATERIAL DE CONSTRUCAO,DF,"2580,77746516752",2019-11-08,450.267195,3.0,13320.2962135595,8.5
TB0659,MANAUS,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,AM,"2978,21014073065",2024-04-08,458.415178,3.0,8797.00033582362,8.5
TA2826,JOINVILLE,HOSPITALITY,HOSPEDAGEM,SC,"110,149470754234",2010-02-22,100.774492,,,8.0
T60720,ITAJAI,LOGISTICA,ATACADISTA E DISTRIBUIDOR,SC,"185,020170476884",2015-09-02,227.620184,,,9.5
TA2963,MACEIO,HOSPITALITY,HOSPEDAGEM,AL,"217,663122938781",2016-09-09,118.674569,,,8.666666666666666
TB0701,CUIABA,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,MT,"365,609475287982",2024-02-14,308.905376,,,9.666666666666666
TA3026,NOVALIMA,HOSPITALITY,HOSPEDAGEM,MG,"43,640243336375",2022-01-25,82.288696,,,2.3333333333333335
TB0752,MACAPA,VAREJO,VAREJO,AP,"465,62344592816",2019-11-28,293.739013,1.0,16938.4427459791,8.75
TA3129,BRASILIA,HOSPITALITY,HOSPEDAGEM,DF,"0,634782462555884",2016-03-16,180.119963,,,7.666666666666667
TB0830,SANTAREM,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,PA,"144,785051608524",2020-07-27,473.75217,1.0,30525.2929436663,
TB0849,BELOHORIZONTE,VAREJO,MATERIAL DE CONSTRUCAO,MG,"3654,14836691847",2015-10-05,1107.446423,,,7.833333333333333
TA2617,BELOHORIZONTE,HOSPITALITY,HOSPEDAGEM,MG,"214,030990172899",2017-02-22,214.637396,,,8.0
TAAOGF,SAOPAULO,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,SP,"979,477747438464",2011-02-16,,,,
TA3811,LONDRINA,HOSPITALITY,HOSPEDAGEM,PR,"127,877137274751",2006-06-09,,,,10.0
TB0901,ITAPECERICA,VAREJO,MATERIAL DE CONSTRUCAO,MG,"211,433006319524",2020-06-30,679.85204,,,8.8
TAAOM7,JAGUARUANA,CONSTRUCAO E PROJETOS,ENGENHARIA & DESIGN,CE,"3112,19968661836",2013-03-26,254.79516,,,9.4
TA3867,PORTOALEGRE,HOSPITALITY,HOSPEDAGEM,RS,"82,7697477169721",2022-11-17,81.814936,,,
TB0925,BARBACENA,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,MG,"178,323425689788",2015-07-05,454.835428,2.0,2580.52523372544,8.666666666666666
TAAQPD,CURITIBA,SERVICOS,UTILITES,PR,"3109,54284876183",2013-10-03,575.377754,2.0,233.85217766264,8.0
TB1014,IPANEMA,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,MG,"292,701976956149",2023-10-11,374.608295,,,6.333333333333333
TAAKAL,GUAXUPE,MANUFATURA,BENS DE CAPITAL,MG,"474,224538102924",2011-01-04,257.411989,,,10.0
TB0123,SAOJOSEDALAPA,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,MG,"5550,75645317178",2020-05-08,539.356531,1.0,989.550189692,7.6
TA3091,BRASILIA,HOSPITALITY,HOSPEDAGEM,DF,"76,1402646477627",2022-07-26,43.477461,,,8.666666666666666
TB1015,ARACAJU,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,SE,"196,929698400201",2019-10-21,422.447991,,,8.8
TB0151,BELOHORIZONTE,VAREJO,SUPERMERCADO,MG,"113,886699954314",2020-04-30,522.959467,,,7.8
TA3130,BRASILIA,HOSPITALITY,HOSPEDAGEM,DF,"366,227442321066",2016-08-08,311.268032,,,7.0
TB1040,APARECIDADEGOIANIA,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,GO,"291,970505774131",2023-11-17,308.199339,3.0,16360.9504516332,8.333333333333334
T98750,LIMEIRA,LOGISTICA,ATACADISTA E DISTRIBUIDOR,SP,"4414,05023631575",2010-06-30,726.373355,,,9.5
TA3945,RIODEJANEIRO,HOSPITALITY,HOSPEDAGEM,RJ,"127,877137274751",2018-01-08,163.614128,,,10.0
TB1092,VILHENA,MANUFATURA,BENS DE CONSUMO,RO,"45,578221582986",2021-12-31,249.715425,,,9.5
TB0487,APARECIDADEGOIANIA,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,GO,"410,119917099516",2021-11-17,753.39857,2.0,7837.96594676535,7.75
TA3095,VITORIA,HOSPITALITY,HOSPEDAGEM,ES,"193,020111048036",2022-10-13,303.864653,,,8.0
TB1197,RECIFE,LOGISTICA,ATACADISTA E DISTRIBUIDOR,PE,"22,2552209057672",2023-08-29,509.217142,1.0,363.67149704137,9.666666666666666
TB0548,BELOHORIZONTE,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,MG,"188,185675074928",2021-09-30,304.328452,,,10.0
TB1247,CONTAGEM,MANUFATURA,BENS DE CONSUMO,MG,"571,724602037087",2017-09-29,219.325748,,,8.0
TB0598,CASTANHAL,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,PA,"1520,54361769131",2017-06-05,559.079414,,,8.5
TA3260,RIBEIRAOPRETO,HOSPITALITY,HOSPEDAGEM,SP,"186,260308400421",2009-08-15,120.228942,,,9.0
TB1250,CONTAGEM,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,MG,"571,724602037087",2019-02-15,574.738848,,,7.5
TAAMGI,ANANINDEUA,VAREJO,MATERIAL DE CONSTRUCAO,PA,"22,5578986362574",2011-08-29,189.426856,1.0,66.8034974336129,7.666666666666667
TB0612,PALMAS,VAREJO,VAREJO,TO,"2732,50728914784",2020-10-29,436.039033,,,8.0
TB1292,SAOPAULO,LOGISTICA,ATACADISTA E DISTRIBUIDOR,SP,"790,632066756773",2017-01-05,978.1558,1.0,6657.30840112772,5.0
TA3573,BALNEARIOCAMBORIU,HOSPITALITY,HOSPEDAGEM,SC,"0,731471182018038",2011-05-24,2052.178834,,,8.666666666666666
TB0713,BRASILIA,VAREJO,MATERIAL DE CONSTRUCAO,DF,"2732,50728914784",2021-10-29,776.805616,,,7.5
TA6145,RIODEJANEIRO,SERVICOS,PROVEDOR SERVICOS,RJ,"5864,38102824807",2010-06-29,275.755837,,,9.0
TB1380,BOAVISTA,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,RR,"669,413839552807",2017-10-05,265.734265,2.0,5655.24332805143,7.5
TAAONB,SAOPAULO,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,SP,"1518,8158323131",2020-12-04,181.154423,,,
TB0715,BRASILIA,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,DF,"79,2553229573912",2017-02-05,161.077544,,,9.6
TAAQTH,SAOPAULO,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,SP,"41,4584413624247",2012-04-20,83.139406,1.0,0.0042038573679197,8.333333333333334
TB0731,RIODEJANEIRO,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,RJ,"62,8434637930325",2024-04-11,697.645516,1.0,289.00258247238,9.0
TB1398,BELOHORIZONTE,LOGISTICA,ATACADISTA E DISTRIBUIDOR,MG,"111,877256132449",2023-05-23,364.916029,,,8.0
TB0737,SAOPAULO,MANUFATURA,QUIMICA & RECICLAGEM,SP,"1309,135834516",2017-06-30,2033.179447,,,10.0
TB1474,SAOPAULO,LOGISTICA,ATACADISTA E DISTRIBUIDOR,SP,"1396,18510903351",2020-08-03,550.410029,1.0,6831.42376559222,7.8
TB1475,SERRATALHADA,VAREJO,SUPERMERCADO,PE,"770,890752557022",2020-02-28,866.243119,1.0,2597.08002404031,7.0
TA3016,RIODEJANEIRO,HOSPITALITY,HOSPEDAGEM,RJ,"141,796109019934",2019-12-17,322.877265,,,
TA3493,ITUIUTABA,HOSPITALITY,HOSPEDAGEM,MG,"89,9415283866433",2023-07-03,67.410423,,,10.0
TB1479,GUARAMIRIM,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,SC,"2560,00620591262",2020-11-16,558.643564,2.0,7735.67768928913,8.0
TAABRO,SAOPAULO,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,SP,"136,936449902618",2011-06-22,,,,6.0
TB0838,CONTAGEM,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,MG,"2732,50728914784",2020-02-14,,,,10.0
TB1491,FEIRADESANTANA,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,BA,"171,458526607975",2019-05-16,544.241979,7.0,27771.4384668042,5.666666666666667
TB1005,ARAQUARI,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,SC,"1582,04605098398",2007-12-05,428.356991,,,9.166666666666666
TA2591,PORTOALEGRE,HOSPITALITY,HOSPEDAGEM,RS,"24,0376564297652",2025-03-06,43.091639,2.0,129.134090627759,
TA8440,NOVALIMA,MANUFATURA,BENS DE CAPITAL,MG,"705,945360080029",2024-08-27,1373.146683,1.0,30235.9120140308,
TB1570,ARUJA,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,SP,"837,534503410654",2023-03-06,799.376396,3.0,8503.39032567601,7.8
TB0718,IMPERATRIZ,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,MA,"49,8073020951133",2020-04-01,378.144485,,,8.25
TB1056,PORTOVELHO,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,RO,"535,76900996927",2014-11-05,255.399967,1.0,3457.70631597295,9.6
TA8446,SAOPAULO,LOGISTICA,ATACADISTA E DISTRIBUIDOR,SP,"222,703547922917",2013-04-29,1362.51511,,,10.0
TB1573,MOGIDASCRUZES,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,SP,"747,563548022435",2016-12-12,624.31033,,,6.5
TB0766,MANAUS,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,AM,"5990,49674928566",2020-12-15,606.978166,3.0,41119.7996321519,9.0
TB1574,SOROCABA,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,SP,"747,563548022435",2016-12-12,624.31033,,,
TB0791,PARAGOMINAS,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,PA,"1280,43189640784",2014-01-20,331.725915,3.0,369.922632947467,10.0
TA4208,MATAO,MANUFATURA,BENS DE CONSUMO,SP,"1094,60038145895",2010-06-07,478.114507,1.0,1429.07188522275,
TB1101,CAMPOLIMPOPAULISTA,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,SP,"307,289362022831",2023-10-31,474.244772,,,6.833333333333333
TA8467,SAOPAULO,LOGISTICA,ATACADISTA E DISTRIBUIDOR,SP,"4037,59060516117",2024-03-04,1399.251548,2.0,7505.64261411656,8.5
TB1633,AQUIRAZ,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,CE,"18,076586682055",2021-11-29,88.108476,1.0,15346.3116411695,7.666666666666667
TB1172,MARANGUAPE,VAREJO,DROGARIA,CE,"2732,50728914784",2020-10-27,300.635948,1.0,3022.3128083775,10.0
TA8479,SAOPAULO,SERVICOS,UTILITES,SP,"5,08246355781499",2010-07-30,523.957972,,,9.0
TB0924,BARBACENA,LOGISTICA,ATACADISTA E DISTRIBUIDOR,MG,"101,043915695319",2015-01-05,177.2032,1.0,3763.87745193591,9.666666666666666
TB1207,GOIANIA,VAREJO,MATERIAL DE CONSTRUCAO,GO,"461,768508721778",2012-07-05,265.37315,,,9.5
TA3952,SAOPAULO,HOSPITALITY,HOSPEDAGEM,SP,"838,038966294804",2009-12-14,18.345471,,,
TA3743,SOROCABA,HOSPITALITY,HOSPEDAGEM,SP,"222,640490062398",2011-03-17,108.04088,,,10.0
TB1726,RECIFE,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,PE,"288,258499718258",2018-04-02,433.92054,1.0,33.6308589433581,9.5
TB1059,JABOATAODOSGUARARAPES,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,PE,"187,836754913391",2015-11-05,292.532346,,,8.75
TA8056,SAOPAULO,SERVICOS,PROVEDOR DE SERVICOS,SP,"8,67255775001846",2010-07-14,144.44141,,,10.0
TA3151,FLORIANOPOLIS,HOSPITALITY,HOSPEDAGEM,SC,"138,996340012899",2020-11-06,,,,
TB1249,CONTAGEM,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,MG,"4672,38988314652",2020-02-07,280.012633,,,10.0
TA6050,SANTOANDRE,EDUCACIONAL,SUPERIOR,SP,"353,662112648354",2024-12-02,3109.212145,1.0,70323.5091196358,8.666666666666666
TB1778,CACOAL,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,RO,"176,688125173668",2019-07-02,262.15082,,,8.5
TA8057,SAOPAULO,SERVICOS,PROVEDOR DE SERVICOS,SP,"1167,07488248188",2013-09-30,76.599886,,,10.0
TB1833,NATAL,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,RN,"152,183840576063",2018-03-22,249.193334,,,8.333333333333334
TB1944,CARUARU,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,PE,"87,4108062511556",2023-06-15,506.961843,1.0,1281.57534561191,10.0
TB1418,FORTALEZA,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,CE,"4010,33279398757",2017-05-10,1068.386153,2.0,5644.49406476166,8.0
TB1949,RECIFE,VAREJO,SUPERMERCADO,PE,"771,950124613738",2010-04-25,296.799983,,,
TB1468,GOIANIA,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,GO,"298,688269848067",2019-03-14,,,,7.8
TA2514,SAOPAULO,HOSPITALITY,HOSPEDAGEM,SP,"32,2814207282558",2024-12-31,123.718987,1.0,32.2814207282558,7.0
TA8414,SAOPAULO,LOGISTICA,ATACADISTA E DISTRIBUIDOR,SP,"740,122720481217",2022-03-14,2514.716234,1.0,1290.48331937454,8.0
TB2014,PARNAIBA,VAREJO,CONCESSIONARIA DE VEICULOS,PI,"2097,30444085517",2023-05-03,134.876698,,,10.0
TB2086,BRASILIA,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,DF,"547,056367002134",2014-09-25,304.813727,,,9.4
TB1231,BRASILIA,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,DF,"254,892483789079",2024-04-03,652.758782,1.0,4389.55435943288,8.833333333333334
TB2095,LINHARES,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,ES,"181,383833853634",2023-05-30,264.850267,1.0,1484.16343602934,8.0
TA2616,BELOHORIZONTE,HOSPITALITY,HOSPEDAGEM,MG,"73,8996086706615",2023-11-10,62.499717,,,
TB2230,BREJAO,VAREJO,MATERIAL DE CONSTRUCAO,PE,"596,880484526719",2017-04-05,360.128433,,,9.2
TB1486,MARABA,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,PA,"324,651292952339",2023-11-27,497.012513,,,8.333333333333334
T84754,SAOPAULO,HOSPITALITY,HOSPEDAGEM,SP,"246,459545909032",2022-04-05,231.416392,,,10.0
TB2234,BLUMENAU,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,SC,"3350,85266939516",2024-11-22,716.110574,2.0,15926.6667623829,7.833333333333333
TA3616,BRASILIA,HOSPITALITY,HOSPEDAGEM,DF,"109,670231014291",2007-09-23,,,,
TAAK07,PORTOALEGRE,SERVICOS,OUTRAS ATIVIDADES DE SERVIÇOS FINANCEIRO,RS,"8796,5715423721",2014-09-30,207.867234,,,
TA3434,RIOQUENTE,HOSPITALITY,HOSPEDAGEM,GO,"230,94310836404",2013-01-18,715.014131,,,10.0
TB2281,ANAPOLIS,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,GO,"808,771711299347",2024-08-30,927.340088,3.0,3944.81147305118,7.25
TA3424,VITORIA,HOSPITALITY,HOSPEDAGEM,ES,"1367,84690651636",2017-10-27,548.547895,2.0,102.246218902544,
TAABOR,MATOZINHOS,MANUFATURA,BENS DE CAPITAL,MG,"1765,6200945263",2022-11-30,602.430076,,,4.0
TB2401,BLUMENAU,VAREJO,SUPERMERCADO,SC,"3843,5783837743",2022-07-27,964.365773,4.0,34042.4081719627,6.0
TB2448,MANAUS,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,AM,"467,809451759479",2017-06-18,395.565488,2.0,8878.49211090075,4.333333333333333
TB1634,FORTALEZA,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,CE,"502,150762598015",2019-06-07,364.931588,,,8.25
TB2576,RIOLARGO,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,AL,"824,246110270659",2015-03-25,276.560972,1.0,605.275587690455,8.5
TA8480,LAGES,SERVICOS,UTILITES,SC,"229,240546130032",2010-07-30,92.444707,,,9.0
TA8471,BELOHORIZONTE,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,MG,"223,224826236539",2018-04-18,201.234047,,,8.571428571428571
TA6191,SAOLUIS,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,MA,"101,014488693744",2010-06-30,63.083924,,,9.0
