CODIGO_ORGANIZACAO,QTD_CHAMADOS,CHAMADOS_ABERTOS,TEMPO_MEDIO_RES
TFCQGU,236,0,0.0
TFCQJC,96,0,0.0
TFCQL3,156,0,0.0
TFCQLG,293,0,0.0
TFCQLK,40,0,0.0
TFCQMJ,343,0,0.0
TFCQMP,23,0,0.0
TFCQNH,393,0,0.0
TFCQO1,4,0,0.0
TFCQO2,53,0,0.0
TFCQO5,59,0,0.0
TFCQOG,84,0,0.0
TFCQOP,313,0,0.0
TFCQPY,3,0,0.0
TFCQQ2,82,0,0.0
TFCQRA,266,0,0.0
TFCQRC,5,0,0.0
TFCQRP,52,0,0.0
TFCQRT,40,0,0.0
TFCQRY,12,0,0.0
TFCQSA,21,0,0.0
TFCQTA,74,0,0.0
TFCQTI,17,0,0.0
TFCQTL,6,0,0.0
TFCQTM,82,0,0.0
TFCQTT,106,0,0.0
TFCQV8,104,0,0.0
TFCQWE,46,0,0.0
TFCQWN,18,0,0.0
TFCQWP,9,0,0.0
TFCQXJ,1,0,0.0
TFCR77,50,0,0.0
TFCR83,658,0,0.0
TFCRA5,5,0,0.0
TFCRA6,1188,0,0.0
TFCRAG,22,0,0.0
TFCRAJ,64,0,0.0
TFCRC9,38,0,0.0
TFCRDM,1,0,0.0
TFCRE2,47,0,0.0
TFCRE9,3,0,0.0
TFCREU,43,0,0.0
TFCRF0,172,0,0.0
TFCRF2,694,0,0.0
TFCRFY,78,0,0.0
TFCRG6,84,0,0.0
TFCRGS,39,0,0.0
TFCRGT,9,0,0.0
TFCRGX,36,0,0.0
TFCRHB,89,0,0.0
TFCRIC,156,0,0.0
TFCRID,190,0,0.0
TFCRIJ,146,0,0.0
TFCRJ3,1,0,0.0
TFCRJ4,332,0,0.0
TFCRJ7,297,0,0.0
TFCRJD,740,0,0.0
TFCRKY,23,0,0.0
TFCRKZ,307,0,0.0
TFCRLX,101,0,0.0
TFCRMK,185,0,0.0
TFCRN5,11,0,0.0
TFCRO0,63,0,0.0
TFCRO4,25,0,0.0
TFCROE,50,0,0.0
TFCRPP,80,0,0.0
TFCRR0,23,0,0.0
TFCRRV,278,0,0.0
TFCRRX,10,0,0.0
TFCRT4,56,0,0.0
TFCRTD,147,0,0.0
TFCRTY,332,0,0.0
TFCRU0,140,0,0.0
TFCRUB,8,0,0.0
TFCRUI,48,0,0.0
TFCRUR,7,0,0.0
TFCRUS,409,0,0.0
TFCRVL,70,0,0.0
TFCRVM,64,0,0.0
TFCRVQ,36,0,0.0
TFCRW6,42,0,0.0
TFCRW8,52,0,0.0
TFCRW9,22,0,0.0
TFCRWB,46,0,0.0
TFCRWC,58,0,0.0
TFCRWT,72,0,0.0
TFCRWW,5,0,0.0
TFCRX2,349,0,0.0
TFCRX4,46,0,0.0
TFCRXB,28,0,0.0
TFCRXC,84,0,0.0
TFCRXD,47,0,0.0
TFCRXN,1,0,0.0
TFCRYK,14,0,0.0
TFCRYN,166,0,0.0
TFCRZ4,101,0,0.0
TFCRZ9,24,0,0.0
TFCS32,2,0,0.0
TFCS65,19,0,0.0
TFCS74,59,0,0.0
TFCS77,1,0,0.0
TFCS95,19,0,0.0
TFCSAB,96,0,0.0
TFCSBP,140,0,0.0
TFCSCQ,44,0,0.0
TFCSCT,456,0,0.0
TFCSD1,2,0,0.0
TFCSDU,14,0,0.0
TFCSDV,134,0,0.0
TFCSFC,581,0,0.0
TFCSFE,114,0,0.0
TFCSFO,10,0,0.0
TFCSFS,62,0,0.0
TFCSFV,18,0,0.0
TFCSGA,46,0,0.0
TFCSHA,32,0,0.0
TFCSHC,671,0,0.0
TFCSI4,47,0,0.0
TFCSI8,649,0,0.0
TFCSI9,360,0,0.0
TFCSID,52,0,0.0
TFCSIG,54,0,0.0
TFCSIH,108,0,0.0
TFCSIU,406,0,0.0
TFCSJ0,234,0,0.0
TFCSJJ,51,0,0.0
TFCSJM,2,0,0.0
TFCSJQ,64,0,0.0
TFCSK2,47,0,0.0
TFCSL6,5,0,0.0
TFCSL8,22,0,0.0
TFCSLQ,27,0,0.0
TFCSM7,196,0,0.0
TFCSN0,1,0,0.0
TFCSN6,7,0,0.0
TFCSNW,30,0,0.0
TFCSNY,274,0,0.0
TFCSNZ,35,0,0.0
TFCSO4,86,0,0.0
TFCSP4,6,0,0.0
TFCSPC,1,0,0.0
TFCSPD,2,0,0.0
TFCSPE,9,0,0.0
TFCSRM,19,0,0.0
TFCSRS,475,0,0.0
TFCSRU,180,0,0.0
TFCSSL,4,0,0.0
TFCSU9,151,0,0.0
TFCSVE,30,0,0.0
TFCSWQ,164,0,0.0
TFCSXX,446,0,0.0
TFCSY7,138,0,0.0
TFCSYA,40,0,0.0
TFCSYM,53,0,0.0
TFCSYO,409,0,0.0
TFCSZN,77,0,0.0
TFCT07,59,0,0.0
TFCT08,664,0,0.0
TFCT16,261,0,0.0
TFCT26,685,0,0.0
TFCT97,9,0,0.0
TFCTBW,14,0,0.0
TFCTBZ,193,0,0.0
TFCTD5,85,0,0.0
TFCTD6,269,0,0.0
TFCTED,57,0,0.0
TFCTEM,17,0,0.0
TFCTG8,32,0,0.0
TFCTGM,1,0,0.0
TFCTGY,12,0,0.0
TFCTIW,675,0,0.0
TFCTKD,22,0,0.0
TFCTKP,130,0,0.0
TFCTLE,10,0,0.0
TFCTM2,184,0,0.0
TFCTM4,2,0,0.0
TFCTMX,21,0,0.0
TFCTNX,139,0,0.0
TFCTNY,27,0,0.0
TFCTO3,682,0,0.0
TFCTO6,61,0,0.0
TFCTOW,354,0,0.0
TFCTPS,487,0,0.0
TFCTQD,254,0,0.0
TFCTQR,28,0,0.0
TFCTRB,219,0,0.0
TFCTRC,46,0,0.0
TFCTRJ,278,0,0.0
TFCTRW,106,0,0.0
TFCTSH,32,0,0.0
TFCTSS,35,0,0.0
TFCTTJ,76,0,0.0
TFCTU7,69,0,0.0
TFCTVA,178,0,0.0
TFCTVE,182,0,0.0
TFCTVM,201,0,0.0
TFCTVY,1,0,0.0
TFCTW1,1,0,0.0
TFCTW5,2,0,0.0
TFCTWD,2,0,0.0
TFCTWH,2,0,0.0
TFCTWO,2,0,0.0
TFCTWR,2,0,0.0
TFCTWT,244,0,0.0
TFCTXP,2,0,0.0
TFCTZB,42,0,0.0
TFCU35,60,0,0.0
TFCU50,47,0,0.0
TFCU82,22,0,0.0
TFCU91,68,0,0.0
TFCU95,13,0,0.0
TFCUA3,332,0,0.0
TFCUAA,214,0,0.0
TFCUAK,18,0,0.0
TFCUBV,96,0,0.0
TFCUCP,35,0,0.0
TFCUDE,10,0,0.0
TFCUDH,8,0,0.0
TFCUDI,23,0,0.0
TFCUDL,142,0,0.0
TFCUDS,10,0,0.0
TFCUDT,132,0,0.0
TFCUDW,12,0,0.0
TFCUF5,28,0,0.0
TFCUFE,37,0,0.0
TFCUFN,25,0,0.0
TFCUFO,42,0,0.0
TFCUGZ,111,0,0.0
TFCUH0,16,0,0.0
TFCUI7,144,0,0.0
TFCUJX,13,0,0.0
TFCUK4,39,0,0.0
TFCUK9,20,0,0.0
TFCUKG,39,0,0.0
TFCUKX,5,0,0.0
TFCUN9,52,0,0.0
TFCUOR,5,0,0.0
TFCUOV,2,0,0.0
TFCUPX,21,0,0.0
TFCUQV,1,0,0.0
TFCURD,14,0,0.0
TFCURJ,2,0,0.0
TFCUSP,270,0,0.0
TFCUT6,205,0,0.0
TFCUT9,17,0,0.0
TFCUTR,16,0,0.0
TFCUV8,54,0,0.0
TFCUWG,29,0,0.0
TFCUWH,2,0,0.0
TFCUWW,3,0,0.0
TFCUX1,4,0,0.0
TFCUXK,7,0,0.0
TFCUXW,9,0,0.0
TFCUYD,969,0,0.0
TFCV77,38,0,0.0
TFCVAS,110,0,0.0
TFCVBA,1,0,0.0
TFCVD4,61,0,0.0
TFCVE0,95,0,0.0
TFCVE9,28,0,0.0
TFCVEB,7,0,0.0
TFCVED,5,0,0.0
TFCVEG,1,0,0.0
TFCVEO,12,0,0.0
TFCVEU,20,0,0.0
TFCVG6,26,0,0.0
TFCVGN,3,0,0.0
TFCVIC,174,0,0.0
TFCVLB,46,0,0.0
TFCVLQ,27,0,0.0
TFCVLT,1,0,0.0
TFCVML,27,0,0.0
TFCVMY,56,0,0.0
TFCVN8,384,0,0.0
TFCVO9,195,0,0.0
TFCVOB,35,0,0.0
TFCVOL,700,0,0.0
TFCVQE,7,0,0.0
TFCVQL,84,0,0.0
TFCVQN,87,0,0.0
TFCVQO,181,0,0.0
TFCVQQ,77,0,0.0
TFCVRY,40,0,0.0
TFCVSO,13,0,0.0
TFCVSW,101,0,0.0
TFCVTJ,3,0,0.0
TFCVTU,70,0,0.0
TFCVU9,73,0,0.0
TFCVVH,36,0,0.0
TFCVVQ,884,0,0.0
TFCVVU,405,0,0.0
TFCVVV,59,0,0.0
TFCVVX,1,0,0.0
TFCVW1,182,0,0.0
TFCVXA,1,0,0.0
TFCVXB,121,0,0.0
TFCVXO,241,0,0.0
TFCVXQ,520,0,0.0
TFCVXW,85,0,0.0
TFCVY1,361,0,0.0
TFCVYE,142,0,0.0
TFCVYK,7,0,0.0
TFCVYU,393,0,0.0
TFCW53,71,0,0.0
TFCW66,58,0,0.0
TFCW93,17,0,0.0
TFCWBH,4,0,0.0
TFCWD9,11,0,0.0
TFCWE0,223,0,0.0
TFCWE4,36,0,0.0
TFCWEF,196,0,0.0
TFCWEJ,2,0,0.0
TFCWES,8,0,0.0
TFCWET,34,0,0.0
TFCWEY,60,0,0.0
TFCWFQ,323,0,0.0
TFCWG7,64,0,0.0
TFCWGK,73,0,0.0
TFCWH9,14,0,0.0
TFCWHP,330,0,0.0
TFCWI4,67,0,0.0
TFCWI5,20,0,0.0
TFCWI7,39,0,0.0
TFCWJ5,227,0,0.0
TFCWKB,46,0,0.0
TFCWKZ,18,0,0.0
TFCWL4,74,0,0.0
TFCWLD,75,0,0.0
TFCWLI,625,0,0.0
TFCWLT,24,0,0.0
TFCWM1,12,0,0.0
TFCWM2,99,0,0.0
TFCWME,313,0,0.0
TFCWMN,4,0,0.0
TFCWMV,398,0,0.0
TFCWN1,52,0,0.0
TFCWN5,36,0,0.0
TFCWN6,80,0,0.0
TFCWND,171,0,0.0
TFCWNQ,7,0,0.0
TFCWNX,234,0,0.0
TFCWNZ,2,0,0.0
TFCWO1,24,0,0.0
TFCWOD,292,0,0.0
TFCWQY,674,0,0.0
TFCWS0,34,0,0.0
TFCWU3,30,0,0.0
TFCWUB,5,0,0.0
TFCWWX,73,0,0.0
TFCWXS,1,0,0.0
TFCWY8,9,0,0.0
TFCWZA,174,0,0.0
TFCWZO,25,0,0.0
TFCWZP,18,0,0.0
TFCX05,33,0,0.0
TFCX12,93,0,0.0
TFCX36,121,0,0.0
TFCX44,139,0,0.0
TFCX47,2,0,0.0
TFCX48,53,0,0.0
TFCX53,570,0,0.0
TFCX58,221,0,0.0
TFCX62,46,0,0.0
TFCX71,2,0,0.0
TFCX76,278,0,0.0
TFCX80,208,0,0.0
TFCX82,149,0,0.0
TFCX89,325,0,0.0
TFCX90,190,0,0.0
TFCXA8,580,0,0.0
TFCXAV,34,0,0.0
TFCXB1,8,0,0.0
TFCXB4,196,0,0.0
TFCXBC,106,0,0.0
TFCXBZ,127,0,0.0
TFCXDA,137,0,0.0
TFCXE3,56,0,0.0
TFCXE8,6,0,0.0
TFCXED,392,0,0.0
TFCXEK,23,0,0.0
TFCXEZ,30,0,0.0
TFCXFG,52,0,0.0
TFCXG0,140,0,0.0
TFCXGE,149,0,0.0
TFCXGL,16,0,0.0
TFCXHA,201,0,0.0
TFCXHC,18,0,0.0
TFCXHI,10,0,0.0
TFCXHM,60,0,0.0
TFCXJ6,33,0,0.0
TFCXK2,14,0,0.0
TFCXLB,26,0,0.0
TFCXLP,58,0,0.0
TFCXLS,2,0,0.0
TFCXM5,13,0,0.0
TFCXMZ,23,0,0.0
TFCXNC,14,0,0.0
TFCXND,53,0,0.0
TFCXNN,155,0,0.0
TFCXNP,351,0,0.0
TFCXNU,415,0,0.0
TFCXO0,6,0,0.0
TFCXO2,222,0,0.0
TFCXO3,69,0,0.0
TFCXO7,16,0,0.0
TFCXO8,19,0,0.0
TFCXOF,346,0,0.0
TFCXOL,33,0,0.0
TFCXON,57,0,0.0
TFCXOT,38,0,0.0
TFCXPE,61,0,0.0
TFCXQQ,27,0,0.0
TFCXTF,243,0,0.0
TFCXU9,19,0,0.0
TFCXUX,20,0,0.0
TFCXVK,38,0,0.0
TFCXW4,84,0,0.0
TFCXW6,372,0,0.0
TFCXWT,437,0,0.0
TFCXX7,6,0,0.0
TFCXXC,142,0,0.0
TFCXXN,1,0,0.0
TFCXYU,196,0,0.0
TFCY00,14,0,0.0
TFCY03,87,0,0.0
TFCY17,11,0,0.0
TFCY31,47,0,0.0
TFCY42,66,0,0.0
TFCYA9,89,0,0.0
TFCYBB,8,0,0.0
TFCYBE,11,0,0.0
TFCYC4,35,0,0.0
TFCYCP,13,0,0.0
TFCYCX,3,0,0.0
TFCYDY,64,0,0.0
TFCYEC,169,0,0.0
TFCYEG,146,0,0.0
TFCYFC,128,0,0.0
TFCYFD,5,0,0.0
TFCYFH,28,0,0.0
TFCYFY,151,0,0.0
TFCYGN,1,0,0.0
TFCYHE,469,0,0.0
TFCYI5,958,0,0.0
TFCYIA,17,0,0.0
TFCYIG,1,0,0.0
TFCYIX,38,0,0.0
TFCYK1,25,0,0.0
TFCYKF,9,0,0.0
TFCYKV,29,0,0.0
TFCYLH,1,0,0.0
TFCYLN,90,0,0.0
TFCYMM,236,0,0.0
TFCYO5,73,0,0.0
TFCYO8,421,0,0.0
TFCYOB,298,0,0.0
TFCYOD,309,0,0.0
TFCYOE,1,0,0.0
TFCYON,83,0,0.0
TFCYOS,404,0,0.0
TFCYP5,139,0,0.0
TFCYPV,115,0,0.0
TFCYQ5,44,0,0.0
TFCYR2,122,0,0.0
TFCYSD,12,0,0.0
TFCYT1,120,0,0.0
TFCYVO,85,0,0.0
TFCYW1,276,0,0.0
TFCYX2,226,0,0.0
TFCYXS,66,0,0.0
TFCYY0,6,0,0.0
TFCYYK,9,0,0.0
TFCZ06,35,0,0.0
TFCZ14,517,0,0.0
TFCZ18,152,0,0.0
TFCZ42,15,0,0.0
TFCZ45,255,0,0.0
TFCZ56,220,0,0.0
TFCZ58,150,0,0.0
TFCZ69,15,0,0.0
TFCZAP,67,0,0.0
TFCZAS,447,0,0.0
TFCZBG,207,0,0.0
TFCZD5,51,0,0.0
TFCZD9,123,0,0.0
TFCZDB,9,0,0.0
TFCZE9,241,0,0.0
TFCZFM,1,0,0.0
TFCZFQ,81,0,0.0
TFCZFS,70,0,0.0
TFCZFY,548,0,0.0
TFCZG2,368,0,0.0
TFCZG7,128,0,0.0
TFCZG8,437,0,0.0
TFCZH5,365,0,0.0
TFCZH7,148,0,0.0
TFCZI8,12,0,0.0
TFCZJX,1,0,0.0
TFCZLP,45,0,0.0
TFCZLS,20,0,0.0
TFCZM0,10,0,0.0
TFCZME,11,0,0.0
TFCZN5,3679,0,0.0
TFCZNY,216,0,0.0
TFCZOA,207,0,0.0
TFCZOB,109,0,0.0
TFCZP7,110,0,0.0
TFCZQG,1,0,0.0
TFCZQV,40,0,0.0
TFCZR4,111,0,0.0
TFCZR8,71,0,0.0
TFCZRK,7,0,0.0
TFCZS8,370,0,0.0
TFCZSD,19,0,0.0
TFCZUK,55,0,0.0
TFCZUL,98,0,0.0
TFCZUY,190,0,0.0
TFCZVN,3,0,0.0
TFCZWR,522,0,0.0
TFCZXC,49,0,0.0
TFCZXE,31,0,0.0
TFCZXJ,27,0,0.0
TFCZXZ,167,0,0.0
TFCZY8,69,0,0.0
TFCZYE,1,0,0.0
TFCZZQ,5,0,0.0
TFD031,7,0,0.0
TFD055,133,0,0.0
TFD068,28,0,0.0
TFD080,77,0,0.0
TFD123,39,0,0.0
TFD151,16,0,0.0
TFD156,9,0,0.0
TFD162,42,0,0.0
TFD177,60,0,0.0
TFD214,41,0,0.0
TFD315,3,0,0.0
TFD324,20,0,0.0
TFD376,121,0,0.0
TFD403,182,0,0.0
TFD421,173,0,0.0
TFD430,13,0,0.0
TFD438,4,0,0.0
TFD439,14,0,0.0
TFD505,544,0,0.0
TFD542,49,0,0.0
TFD555,9,0,0.0
TFD573,3,0,0.0
TFD578,95,0,0.0
TFD589,5,0,0.0
TFD598,127,0,0.0
TFD603,138,0,0.0
TFD638,46,0,0.0
TFD683,8,0,0.0
TFD749,24,0,0.0
TFD750,1,0,0.0
TFD758,12,0,0.0
TFD790,71,0,0.0
TFD796,25,0,0.0
TFD804,11,0,0.0
TFD813,132,0,0.0
TFD818,212,0,0.0
TFD830,61,0,0.0
TFD845,46,0,0.0
TFD877,102,0,0.0
TFD879,378,0,0.0
TFD883,8,0,0.0
TFD960,61,0,0.0
TFD975,490,0,0.0
TFD978,193,0,0.0
TFD995,3,0,0.0
TFDA37,101,0,0.0
TFDA45,16,0,0.0
TFDA47,157,0,0.0
TFDA48,457,0,0.0
TFDA54,3,0,0.0
TFDA60,65,0,0.0
TFDA63,223,0,0.0
TFDA67,333,0,0.0
TFDA94,153,0,0.0
TFDAA0,88,0,0.0
TFDAAM,188,0,0.0
TFDAAO,55,0,0.0
TFDAAQ,446,0,0.0
TFDAB4,11,0,0.0
TFDABC,602,0,0.0
TFDABH,32,0,0.0
TFDABJ,1,0,0.0
TFDABR,1,0,0.0
TFDABY,52,0,0.0
TFDAC6,11,0,0.0
TFDADK,217,0,0.0
TFDADM,16,0,0.0
TFDAEU,40,0,0.0
TFDAEY,3,0,0.0
TFDAF9,42,0,0.0
TFDAHX,91,0,0.0
TFDAI9,160,0,0.0
TFDAIJ,115,0,0.0
TFDAIL,292,0,0.0
TFDAJ0,256,0,0.0
TFDAJH,295,0,0.0
TFDAJV,39,0,0.0
TFDAJW,88,0,0.0
TFDAKF,27,0,0.0
TFDAKQ,236,0,0.0
TFDAKV,297,0,0.0
TFDAKY,26,0,0.0
TFDAL0,30,0,0.0
TFDAMF,90,0,0.0
TFDAMI,24,0,0.0
TFDAMJ,5,0,0.0
TFDAMP,135,0,0.0
TFDANE,112,0,0.0
TFDANK,141,0,0.0
TFDANW,292,0,0.0
TFDAO7,138,0,0.0
TFDAP1,150,0,0.0
TFDAPJ,83,0,0.0
TFDARH,70,0,0.0
TFDAS4,376,0,0.0
TFDAS5,187,0,0.0
TFDATD,177,0,0.0
TFDATM,44,0,0.0
TFDAU0,82,0,0.0
TFDAUG,3,0,0.0
TFDAY0,15,0,0.0
TFDAZV,105,0,0.0
TFDAZX,15,0,0.0
TFDB05,90,0,0.0
TFDB30,67,0,0.0
TFDB31,47,0,0.0
TFDB39,3,0,0.0
TFDB40,10,0,0.0
TFDB46,25,0,0.0
TFDB49,131,0,0.0
TFDB61,29,0,0.0
TFDB66,57,0,0.0
TFDB73,5,0,0.0
TFDB86,3,0,0.0
TFDB88,72,0,0.0
TFDB97,288,0,0.0
TFDBAQ,689,0,0.0
TFDBB1,77,0,0.0
TFDBBF,1,0,0.0
TFDBCW,1,0,0.0
TFDBD6,311,0,0.0
TFDBE3,39,0,0.0
TFDBFL,3,0,0.0
TFDBFQ,3,0,0.0
TFDBFX,17,0,0.0
TFDBH8,88,0,0.0
TFDBIF,365,0,0.0
TFDBIH,24,0,0.0
TFDBII,21,0,0.0
TFDBJB,391,0,0.0
TFDBJE,134,0,0.0
TFDBJF,30,0,0.0
TFDBJH,196,0,0.0
TFDBJR,12,0,0.0
TFDBKB,210,0,0.0
TFDBKD,24,0,0.0
TFDBKE,108,0,0.0
TFDBKI,119,0,0.0
TFDBL6,415,0,0.0
TFDBL8,1,0,0.0
TFDBLK,90,0,0.0
TFDBM8,86,0,0.0
TFDBMB,10,0,0.0
TFDBMC,15,0,0.0
TFDBMF,332,0,0.0
TFDBOM,1,0,0.0
TFDBP3,187,0,0.0
TFDBPH,39,0,0.0
TFDBQ1,20,0,0.0
TFDBQY,6,0,0.0
TFDBQZ,12,0,0.0
TFDBRF,1,0,0.0
TFDBSF,188,0,0.0
TFDBSG,28,0,0.0
TFDBSI,105,0,0.0
TFDBT7,424,0,0.0
TFDBT8,352,0,0.0
TFDBU7,69,0,0.0
TFDBUD,67,0,0.0
TFDBUL,103,0,0.0
TFDBV2,6,0,0.0
TFDBVW,1,0,0.0
TFDBWE,8,0,0.0
TFDBWF,53,0,0.0
TFDBWS,201,0,0.0
TFDBX6,88,0,0.0
TFDBXI,116,0,0.0
TFDBXK,85,0,0.0
TFDBY6,29,0,0.0
TFDBYK,52,0,0.0
TFDBYT,7,0,0.0
TFDBYW,29,0,0.0
TFDBZ0,39,0,0.0
TFDBZE,11,0,0.0
TFDC28,31,0,0.0
TFDC66,8,0,0.0
TFDC75,580,0,0.0
TFDC78,63,0,0.0
TFDCA5,107,0,0.0
TFDCAJ,63,0,0.0
TFDCAX,161,0,0.0
TFDCB1,28,0,0.0
TFDCBH,150,0,0.0
TFDCC1,81,0,0.0
TFDCCL,209,0,0.0
TFDCCZ,150,0,0.0
TFDCD0,388,0,0.0
TFDCDJ,496,0,0.0
TFDCDY,94,0,0.0
TFDCEC,2,0,0.0
TFDCEX,130,0,0.0
TFDCF2,149,0,0.0
TFDCFX,395,0,0.0
TFDCFY,110,0,0.0
TFDCGC,20,0,0.0
TFDCGE,123,0,0.0
TFDCGL,140,0,0.0
TFDCGT,389,0,0.0
TFDCH0,140,0,0.0
TFDCK2,22,0,0.0
TFDCKW,5,0,0.0
TFDCM7,67,0,0.0
TFDCMG,48,0,0.0
TFDCN3,5,0,0.0
TFDCNH,41,0,0.0
TFDCP9,124,0,0.0
TFDCPA,77,0,0.0
TFDCPB,75,0,0.0
TFDCQK,22,0,0.0
TFDCSM,42,0,0.0
TFDCT3,42,0,0.0
TFDCTV,4,0,0.0
TFDCV6,51,0,0.0
TFDCV8,1,0,0.0
TFDCVD,563,0,0.0
TFDCVW,4,0,0.0
TFDCWH,311,0,0.0
TFDCX5,73,0,0.0
TFDCX9,124,0,0.0
TFDCXB,143,0,0.0
TFDCXE,181,0,0.0
TFDCXU,3,0,0.0
TFDCXW,30,0,0.0
TFDCY5,546,0,0.0
TFDCYJ,194,0,0.0
TFDCYM,68,0,0.0
TFDCYP,72,0,0.0
TFDCZF,24,0,0.0
TFDCZV,92,0,0.0
TFDCZZ,99,0,0.0
TFDD30,281,0,0.0
TFDD64,27,0,0.0
TFDD88,16,0,0.0
TFDD98,692,0,0.0
TFDDAO,31,0,0.0
TFDDBG,640,0,0.0
TFDDBS,7,0,0.0
TFDDBY,5,0,0.0
TFDDCD,147,0,0.0
TFDDCO,16,0,0.0
TFDDCS,12,0,0.0
TFDDDI,147,0,0.0
TFDDDQ,39,0,0.0
TFDDE7,3,0,0.0
TFDDE8,43,0,0.0
TFDDEF,371,0,0.0
TFDDF0,65,0,0.0
TFDDF3,55,0,0.0
TFDDFT,5,0,0.0
TFDDHM,22,0,0.0
TFDDI5,47,0,0.0
TFDDIF,114,0,0.0
TFDDIP,55,0,0.0
TFDDJ5,19,0,0.0
TFDDJ8,156,0,0.0
TFDDJH,1107,0,0.0
TFDDJO,133,0,0.0
TFDDJR,160,0,0.0
TFDDKK,19,0,0.0
TFDDKL,10,0,0.0
TFDDL3,6,0,0.0
TFDDL4,55,0,0.0
TFDDLC,274,0,0.0
TFDDLM,198,0,0.0
TFDDM5,49,0,0.0
TFDDM7,39,0,0.0
TFDDMF,19,0,0.0
TFDDMG,132,0,0.0
TFDDMJ,4,0,0.0
TFDDMP,144,0,0.0
TFDDMR,308,0,0.0
TFDDMZ,46,0,0.0
TFDDN0,5,0,0.0
TFDDN4,14,0,0.0
TFDDNV,199,0,0.0
TFDDO0,156,0,0.0
TFDDO3,85,0,0.0
TFDDOB,35,0,0.0
TFDDPD,349,0,0.0
TFDDQ8,119,0,0.0
TFDDR1,70,0,0.0
TFDDRE,9,0,0.0
TFDDRI,9,0,0.0
TFDDRU,108,0,0.0
TFDDS7,79,0,0.0
TFDDSI,3,0,0.0
TFDDT7,75,0,0.0
TFDDTY,96,0,0.0
TFDDU3,93,0,0.0
TFDDVO,26,0,0.0
TFDDWN,40,0,0.0
TFDE00,12,0,0.0
TFDE02,20,0,0.0
TFDE03,352,0,0.0
TFDE06,4,0,0.0
TFDE12,17,0,0.0
TFDE26,34,0,0.0
TFDE41,136,0,0.0
TFDE90,109,0,0.0
TFDEAG,18,0,0.0
TFDEB2,263,0,0.0
TFDEB8,35,0,0.0
TFDEBE,36,0,0.0
TFDEBT,282,0,0.0
TFDEBV,80,0,0.0
TFDEC3,65,0,0.0
TFDECT,36,0,0.0
TFDED0,893,0,0.0
TFDED6,75,0,0.0
TFDEDL,59,0,0.0
TFDEDM,27,0,0.0
TFDEDN,1,0,0.0
TFDEDV,226,0,0.0
TFDEE4,10,0,0.0
TFDEEA,14,0,0.0
TFDEEO,13,0,0.0
TFDEES,70,0,0.0
TFDEF2,116,0,0.0
TFDEF5,2,0,0.0
TFDEFM,98,0,0.0
TFDEHN,90,0,0.0
TFDEIM,1,0,0.0
TFDEJJ,4,0,0.0
TFDEKU,77,0,0.0
TFDEKX,73,0,0.0
TFDEKZ,37,0,0.0
TFDEL1,62,0,0.0
TFDEL8,417,0,0.0
TFDELI,4,0,0.0
TFDELO,33,0,0.0
TFDELS,1036,0,0.0
TFDEM3,396,0,0.0
TFDEM6,4,0,0.0
TFDEM9,227,0,0.0
TFDEMF,48,0,0.0
TFDENQ,6,0,0.0
TFDEO6,242,0,0.0
TFDEO8,2,0,0.0
TFDEP9,191,0,0.0
TFDEPJ,25,0,0.0
TFDEQ8,18,0,0.0
TFDEQZ,15,0,0.0
TFDERB,4,0,0.0
TFDET7,446,0,0.0
TFDETN,13,0,0.0
TFDEU6,153,0,0.0
TFDEUW,30,0,0.0
TFDEUZ,86,0,0.0
TFDEXX,261,0,0.0
TFDEXY,2,0,0.0
TFDEY5,154,0,0.0
TFDEY6,55,0,0.0
TFDEZH,18,0,0.0
TFDEZT,182,0,0.0
TFDF16,12,0,0.0
TFDF43,102,0,0.0
TFDF54,17,0,0.0
TFDF57,96,0,0.0
TFDF74,36,0,0.0
TFDF76,118,0,0.0
TFDF90,355,0,0.0
TFDF94,61,0,0.0
TFDF95,73,0,0.0
TFDF96,885,0,0.0
TFDFA0,39,0,0.0
TFDFAF,16,0,0.0
TFDFAG,524,0,0.0
TFDFAP,108,0,0.0
TFDFBF,509,0,0.0
TFDFBK,536,0,0.0
TFDFBM,68,0,0.0
TFDFDG,47,0,0.0
TFDFDQ,181,0,0.0
TFDFE9,7,0,0.0
TFDFEV,160,0,0.0
TFDFEY,24,0,0.0
TFDFF6,85,0,0.0
TFDFFX,155,0,0.0
TFDFFY,18,0,0.0
TFDFG9,679,0,0.0
TFDFHJ,147,0,0.0
TFDFI6,110,0,0.0
TFDFIC,85,0,0.0
TFDFJK,148,0,0.0
TFDFK7,4,0,0.0
TFDFKY,15,0,0.0
TFDFM2,513,0,0.0
TFDFMG,31,0,0.0
TFDFN2,306,0,0.0
TFDFNC,79,0,0.0
TFDFP4,8,0,0.0
TFDFPF,1,0,0.0
TFDFQ1,9,0,0.0
TFDFQX,73,0,0.0
TFDFR2,529,0,0.0
TFDFRV,41,0,0.0
TFDFS5,82,0,0.0
TFDFSN,4,0,0.0
TFDFSW,44,0,0.0
TFDFSZ,77,0,0.0
TFDFT4,412,0,0.0
TFDFT5,28,0,0.0
TFDFT9,18,0,0.0
TFDFUZ,6,0,0.0
TFDFWC,48,0,0.0
TFDFX1,7,0,0.0
TFDFXF,90,0,0.0
TFDFYR,1,0,0.0
TFDG01,41,0,0.0
TFDG18,11,0,0.0
TFDG48,17,0,0.0
TFDGAH,2,0,0.0
