CD_CLIENTE,cluster,cluster_label
TFDDS7,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDD88,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDFJK,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TFDJPN,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDS80,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCDIY,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDUDC,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TFDRDS,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDGMZ,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDFN2,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFCY42,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDJQG,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDSAR,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDUFI,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDKC9,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TFDSCN,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDRFV,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFCRXB,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDFT9,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDSHQ,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDUH9,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDRHF,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDGGR,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDN39,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDSHT,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDUKI,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDEJJ,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCMON,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDN76,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCVQN,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDSKA,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDUPZ,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDGR5,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDGHS,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCSYA,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDNCN,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCWS0,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDHF8,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDUQJ,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDRJ5,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDH34,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFCITQ,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDSNQ,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDHMB,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TFDGU5,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCPV5,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TFCZ42,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDSPM,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDUSS,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDRKX,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDH61,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFBMSH,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCJJX,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDUUO,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDGYL,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDRP5,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDHCA,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFCZE9,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TFDDSI,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDNZ1,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFCVSO,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDTOY,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDV48,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDH50,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDF53,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFCZFS,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFCIBJ,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDGUE,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TFDV89,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDHGP,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCZP7,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCTTJ,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFCX82,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TFDTSW,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDHXG,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TFDVAH,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFCSLQ,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDF54,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDDLC,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDO36,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDTU8,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDVDF,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDRSK,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFCQ30,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDGZ4,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDVEW,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDHGW,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDHQF,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDH05,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDDPD,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDOAK,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFCWD9,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDUA2,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TFDVFA,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TFCQ95,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDI77,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TFDFDG,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCUC5,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDH20,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFCWES,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDVFF,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDH76,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDOBH,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDUB2,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDVHD,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDIDJ,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDIC4,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDAAO,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFD573,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFCYOE,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDOBM,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCPW1,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDVM1,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFD678,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TFCTWH,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TFDUBB,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDVMP,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDIED,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDUJD,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDJDP,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TFDVPL,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDIEK,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDRTR,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDIEI,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TFDJDS,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDVRL,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDIGX,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDRUA,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDIHU,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TFDEPO,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCTXP,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDUPO,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDVRW,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDS88,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TFCTVA,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDABR,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDUQD,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFEBFR,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDS95,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDIR1,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFCUK4,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDI78,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TFDUTI,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TFEBO1,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TFCTZB,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDAPJ,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TFDOHG,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFEBO5,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TFDSD6,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TFCYO5,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCMH5,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCD85,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFEBPU,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDSDN,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCZ09,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDFMF,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDJJ9,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFEBQ1,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDISP,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDIVV,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDB73,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFBKZP,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDEZH,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TFDVA4,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFEBQ6,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDSEL,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDGM0,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDBD6,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TFC881,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDVB6,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFCGN2,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFEBR4,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDSG2,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDGM1,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDIMR,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TFDGEH,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDORX,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDJMK,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFEBRE,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDSHL,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDGO7,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFD758,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TFDGGG,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFEBS5,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDSHW,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDIMT,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TFDVE2,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCMXL,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFEBS7,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDBKE,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFCVVU,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TFCZJX,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDVE6,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFEBS8,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TFDSJV,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCUUM,4,"Receita Médio, Satisfação Médio, Aquisição Médio"
TFDGIE,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCQBO,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDOUY,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCZD5,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDMX1,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFCUOV,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDBV2,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCMI7,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDOXG,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFEBW6,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDSLE,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDOZ6,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFCXM5,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TFDVFL,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDSLF,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDHDL,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TFCXO8,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TFDVFP,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDNDI,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFEC23,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDSLI,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDHHW,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TDCFGY,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDVHX,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFECAW,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDNGM,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDIUF,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDPAA,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDVJB,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFECGV,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDHYB,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDGNH,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDVLX,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCRTD,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDJLP,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDSNB,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDGT5,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDPBV,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDVLZ,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDNMF,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDJOP,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TFDSNL,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDNQK,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFCSJR,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TFDPE1,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TFDVMM,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDNN4,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCVLQ,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDSNO,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDPEP,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TFDVQI,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFCSJM,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDMBQ,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDNYJ,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFD909,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TFDH65,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFCUYZ,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDPF8,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TFDVRC,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCIA8,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCSJV,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TFDHQV,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDPFL,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDMC7,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDHWO,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDPIO,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFEBSD,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDNQ7,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDMXM,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDTJN,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDOBC,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDPRV,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFEBZ4,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFECH8,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDMYW,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDTKS,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDISF,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFCSKD,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TFCXO7,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TFDPUC,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDNWX,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFECKX,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDTRI,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDPUF,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDNZU,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCTEM,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFECRT,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TFDTRP,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDOH6,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDIG7,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCZRV,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFDO54,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCHCV,5,"Receita Baixo, Satisfação Alto, Aquisição Baixo"
TEZUT1,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFDTS1,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDOMO,1,"Receita Médio, Satisfação Baixo, Aquisição Médio"
TFDIHS,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDOAP,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFECUT,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCW93,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFDOPS,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
TFCRAH,0,"Receita Baixo, Satisfação Baixo, Aquisição Baixo"
TFECW2,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFD421,2,"Receita Alto, Satisfação Alto, Aquisição Alto"
TFCTJ9,3,"Receita Alto, Satisfação Médio, Aquisição Alto"
